block,register,bit,bit_i,is_masked,reviewed,interrupt_type,notification_type,description,error_effect,app SW action
sbif,msi_master_interrupt_reg,msi_blocks1_int,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_pcie_ecc1b_err_int,2,False,,ECC_1B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_pcie_ecc2b_err_int,3,False,,ECC_2B,,,,SW_ACTION_SOFT_RESET
sbif,msi_master_interrupt_reg,msi_sbif_ae_ecc1b_err_int,4,False,,ECC_1B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_sbif_ae_ecc2b_err_int,5,False,,ECC_2B,,,,SW_ACTION_SOFT_RESET
sbif,msi_master_interrupt_reg,msi_sbif_sync_ecc1b_err_int,6,False,,ECC_1B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_sbif_sync_ecc2b_err_int,7,False,,ECC_2B,,,,SW_ACTION_SOFT_RESET
sbif,msi_master_interrupt_reg,msi_css_mem_even_ecc1b_err_int,8,False,,ECC_1B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_css_mem_even_ecc2b_err_int,9,False,,ECC_2B,,,,SW_ACTION_SOFT_RESET
sbif,msi_master_interrupt_reg,msi_css_mem_odd_ecc1b_err_int,10,False,,ECC_1B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_css_mem_odd_ecc2b_err_int,11,False,,ECC_2B,,,,SW_ACTION_SOFT_RESET
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,12,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,13,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,14,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,15,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,16,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,17,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,18,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_err_int,19,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,20,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,21,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,22,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,23,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,24,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,25,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,26,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_access_engine_done_int,27,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_dma_engine_err_int,28,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_dma_engine_done_int,29,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_dma_engine_drop_fc_int,30,False,,THRESHOLD_CROSSED,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_cdb_top_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_counters_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_dram_control_interrupt_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_egr_interrupt_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_fdll_interrupt_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_fllb_interrupt_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ics_interrupt_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_idb_interrupt_summary,7,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_idb_interrupt_summary,8,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_idb_interrupt_summary,9,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,10,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,11,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,12,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,13,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,14,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,15,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,16,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,17,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,18,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,19,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,20,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_ifg_interrupt_summary,21,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_nw_reorder_interrupt_summary,22,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_pp_reorder_interrupt_summary,23,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_pdoq_interrupt_summary,24,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_pdvoq_interrupt_summary,25,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_reassembly_interrupt_summary,26,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_rx_cgm_interrupt_summary,27,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_rx_meter_interrupt_summary,28,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_rx_pdr_interrupt_summary,29,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg0,msi_sch_interrupt_summary,30,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_term_interrupt_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,7,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,8,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,9,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,10,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_rxpp_fwd_interrupt_summary,11,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_sdb_interrupt_summary,12,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_sms_interrupt_summary,13,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ts_mon_interrupt_summary,14,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,15,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,16,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,17,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,18,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,19,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_txpp_interrupt_summary,20,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_hbmlo_interrupt_summary,21,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_hbmhi_interrupt_summary,22,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_mmu_interrupt_summary,23,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_csms_interrupt_summary,24,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_fte_interrupt_summary,25,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_frm_interrupt_summary,26,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_pier_interrupt_summary,27,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_npu_host_interrupt_summary,28,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_mrb_interrupt_summary,29,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,interrupt_register,sch_ifg_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
sch_top,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sch_top,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sch_top,sch_ifg_interrupt,ifg0_interrupt,0,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg1_interrupt,1,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg2_interrupt,2,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg3_interrupt,3,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg4_interrupt,4,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg5_interrupt,5,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg6_interrupt,6,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg7_interrupt,7,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg8_interrupt,8,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg9_interrupt,9,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg10_interrupt,10,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg11_interrupt,11,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.enc,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.enc,interrupt_register,em_response_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.enc,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
sdb.enc,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sdb.enc,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sdb.enc,em_response_interrupt,large_enc_db0_resp,0,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.enc,em_response_interrupt,large_enc_db1_resp,1,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.enc,em_response_interrupt,large_enc_db2_resp,2,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.enc,em_response_interrupt,large_enc_db3_resp,3,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.mac,interrupt_register,sdb_enc_interrupt_summary_reg_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.mac,interrupt_register,em_response_interrupt_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.mac,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
sdb.mac,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sdb.mac,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sdb.mac,sdb_enc_interrupt_summary_reg,sdb_enc_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db0_access0_resp,0,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db0_access1_resp,1,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db1_access0_resp,2,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db1_access1_resp,3,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db2_access0_resp,4,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db2_access1_resp,5,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db3_access0_resp,6,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db3_access1_resp,7,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db4_access0_resp,8,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db4_access1_resp,9,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db5_access0_resp,10,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db5_access1_resp,11,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db6_access0_resp,12,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db6_access1_resp,13,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db7_access0_resp,14,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
sdb.mac,em_response_interrupt,service_mapping_db7_access1_resp,15,False,,NO_ERR_NOTIFICATION,,,,SW_ACTION_NONE
slice[].pp_reorder,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].pp_reorder,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].pp_reorder,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].pp_reorder,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].filb,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].filb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].filb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,general_interrupt_register,slb_open_but_no_link,0,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].filb,general_interrupt_register,slb_pd_fifo_overflow,1,True,,MISCONFIGURATION,,,,SW_ACTION_NONE
slice[].ifg[].sch,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].sch,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].sch,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].ifg[].sch,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].sch,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].sch,general_interrupt_register,speculative_grant,0,True,,DESIGN_BUG,,,,SW_ACTION_NONE
slice[].ifg[].sch,general_interrupt_register,illegal_req_vsc,1,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
slice[].pdvoq,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].pdvoq,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].pdvoq,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].pdvoq,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].pdvoq,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].pdvoq,general_interrupt_register,rd_req_fifo_oveflow,0,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,deq_req_fifo_overflow,1,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,in_fifo_overflow,2,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,dram_release_fifo_overflow,3,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,ics_return_fifo_overflow,4,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,cpu_return_fifo_overflow,5,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].pdvoq,general_interrupt_register,back_to_tail_fifo_overflow,6,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fllb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fllb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fllb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fllb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_filb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_filb,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_filb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fabric_filb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_filb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_filb,general_interrupt_register,fabric_blocking_intr,0,True,,OTHER,,,,SW_ACTION_NONE
slice[].fabric_fllb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_fllb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fabric_fllb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_fllb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_pdvoq,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_pdvoq,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_pdvoq,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fabric_pdvoq,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_pdvoq,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_pdvoq,general_interrupt_register,rd_req_fifo_oveflow,0,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,deq_req_fifo_overflow,1,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,in_fifo_overflow,2,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,dram_release_fifo_overflow,3,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,ics_return_fifo_overflow,4,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,cpu_return_fifo_overflow,5,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].fabric_pdvoq,general_interrupt_register,back_to_tail_fifo_overflow,6,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].ics,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,interrupt_register,fabric_blocking_intr_reg_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].ics,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ics,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ics,general_interrupt_register,fabric_blocking_intr,0,True,,OTHER,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,queue_aged_out_intr,1,True,,QUEUE_AGED_OUT,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,rxcgm_cbt_full_intr,2,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,voq_to_context_fifo_overflow,3,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_qsize_fif_overflow,4,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_reread_fif_overflow,5,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_enq_fif_overflow,6,False,,MISCONFIGURATION,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,exit_dram_list_reread_full,7,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,flb_hp_list_full,0,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,flb_lp_list_full,1,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_uch_list_full,2,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_ucl_list_full,3,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_mc_list_full,4,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,total_list_full,5,True,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ifg[].fabric_sch,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].fabric_sch,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
