block,register,bit,bit_i,is_masked,reviewed,interrupt_type,notification_type,description,error_effect,app SW action
sbif,msi_blocks_interrupt_summary_reg1,msi_idb_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_idb_interrupt_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,7,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,8,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,9,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,10,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,11,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,12,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,13,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_core_interrupt_summary,14,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,15,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,16,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,17,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,18,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,19,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,20,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,21,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,22,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,23,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,24,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,25,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg1,msi_ifg_serdes_interrupt_summary,26,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_term_interrupt_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,7,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,8,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,9,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,10,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_rxpp_fwd_interrupt_summary,11,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,12,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,13,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,14,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,15,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,16,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_blocks_interrupt_summary_reg2,msi_txpp_interrupt_summary,17,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_blocks0_int,0,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_blocks1_int,1,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_blocks2_int,2,False,,SUMMARY,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,3,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,4,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,5,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,6,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,7,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,8,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,9,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_err_int,10,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,11,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,12,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,13,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,14,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,15,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,16,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,17,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_acc_eng_done_int,18,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_packet_dma_err_int,19,False,,MISCONFIGURATION,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_packet_dma_done_int,20,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_packet_dma_drop_fc_int,21,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_axi_mem_ecc_int,22,False,,ECC_2B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_css_mem_ecc_int,23,False,,ECC_2B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_sbif_mem_ecc_int,24,False,,ECC_2B,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_pcie_phy_ln0_int,25,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sbif,msi_master_interrupt_reg,msi_pcie_phy_ln1_int,26,False,,NO_ERR_INTERNAL,,,,SW_ACTION_NONE
sch_top,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,interrupt_register,sch_ifg_interrupt_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
sch_top,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sch_top,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
sch_top,sch_ifg_interrupt,ifg0_interrupt,0,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg1_interrupt,1,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg2_interrupt,2,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg3_interrupt,3,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg4_interrupt,4,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg5_interrupt,5,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg6_interrupt,6,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg7_interrupt,7,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg8_interrupt,8,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg9_interrupt,9,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg10_interrupt,10,False,,SUMMARY,,,,SW_ACTION_NONE
sch_top,sch_ifg_interrupt,ifg11_interrupt,11,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].pp_reorder,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].pp_reorder,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].pp_reorder,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].pp_reorder,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fllb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fllb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fllb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fllb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].serdes_pool16,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,apb_cmd_done_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts0_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts1_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts2_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts3_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts4_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts5_summary,7,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts6_summary,8,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,interrupt_register,serdes_interrupts7_summary,9,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].serdes_pool16,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].serdes_pool16,apb_cmd_done,apb_cmd_done_interrupt,0,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],general_interrupt,0,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],anlt_intr_n,1,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],an0_done,2,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],an1_done,3,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],lt0_done,4,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].serdes_pool16,serdes_interrupts[],lt1_done,5,True,,OTHER,,,,SW_ACTION_NONE
slice[].fabric_fllb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].fabric_fllb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].fabric_fllb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].fabric_fllb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].filb,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].filb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].filb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].filb,general_interrupt_register,slb_open_but_no_link,0,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].filb,general_interrupt_register,slb_pd_fifo_overflow,1,False,,OTHER,,,,SW_ACTION_NONE
slice[].ics,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,interrupt_register,general_interrupt_register_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,interrupt_register,fabric_blocking_intr_reg_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ics,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].ics,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ics,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ics,general_interrupt_register,fabric_blocking_intr,0,False,,OTHER,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,queue_aged_out_intr,1,True,,OTHER,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,rxcgm_cbt_full_intr,2,True,,OTHER,,,,SW_ACTION_NONE
slice[].ics,general_interrupt_register,voq_to_context_fifo_overflow,3,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_qsize_fif_overflow,4,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_reread_fif_overflow,5,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,dram_list_enq_fif_overflow,6,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ics,general_interrupt_register,exit_dram_list_reread_full,7,True,,OTHER,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,flb_hp_list_full,0,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,flb_lp_list_full,1,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_uch_list_full,2,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_ucl_list_full,3,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,rlb_mc_list_full,4,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ics,fabric_blocking_intr_reg,total_list_full,5,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,mem_protect_interrupt_summary,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,ifg_interrupt_summary_summary,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,ifgb_interrupt_reg_summary,2,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,rx_oobe_crc_err_interrupt_reg_summary,3,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,tx_tsf_ovf_interrupt_reg_summary,4,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,tx_prot_interrupt_reg_summary,5,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,interrupt_register,rx_prot_interrupt_reg_summary,6,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,mem_protect_interrupt,ecc_1b_err_interrupt,0,False,,MEM_PROTECT,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,mem_protect_interrupt,ecc_2b_err_interrupt,1,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].ifgb,mem_protect_interrupt,parity_err_interrupt,2,False,,MEM_PROTECT,,,,SW_ACTION_HARD_RESET
slice[].ifg[].ifgb,ifg_interrupt_summary,mac_pool0,0,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifg_interrupt_summary,mac_pool1,1,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifg_interrupt_summary,mac_pool2,2,False,,SUMMARY,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifgb_interrupt_reg,rx_mlp_sync,0,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifgb_interrupt_reg,rx_mlp_sync_timeout,1,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifgb_interrupt_reg,dbg_buf_overflow,2,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,ifgb_interrupt_reg,rx_rcontext_alloc_err,3,False,,LACK_OF_RESOURCES,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port0_crc_err,0,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port1_crc_err,1,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port2_crc_err,2,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port3_crc_err,3,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port4_crc_err,4,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port5_crc_err,5,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port6_crc_err,6,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port7_crc_err,7,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port8_crc_err,8,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port9_crc_err,9,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port10_crc_err,10,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,rx_oobe_crc_err_interrupt_reg,oobe_port11_crc_err,11,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port0_tx_in_tsf_ovf,0,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port1_tx_in_tsf_ovf,1,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port2_tx_in_tsf_ovf,2,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port3_tx_in_tsf_ovf,3,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port4_tx_in_tsf_ovf,4,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port5_tx_in_tsf_ovf,5,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port6_tx_in_tsf_ovf,6,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port7_tx_in_tsf_ovf,7,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port8_tx_in_tsf_ovf,8,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port9_tx_in_tsf_ovf,9,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port10_tx_in_tsf_ovf,10,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port11_tx_in_tsf_ovf,11,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port12_tx_in_tsf_ovf,12,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port13_tx_in_tsf_ovf,13,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port14_tx_in_tsf_ovf,14,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port15_tx_in_tsf_ovf,15,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port16_tx_in_tsf_ovf,16,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port17_tx_in_tsf_ovf,17,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port18_tx_in_tsf_ovf,18,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port19_tx_in_tsf_ovf,19,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port20_tx_in_tsf_ovf,20,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port21_tx_in_tsf_ovf,21,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port22_tx_in_tsf_ovf,22,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_tsf_ovf_interrupt_reg,port23_tx_in_tsf_ovf,23,False,,MAC_LINK_ERROR,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_missing_eop_err,0,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_missing_sop_err,1,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_fabric_type_err,2,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_invalid_pif_err,3,False,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_min_pkt_size_non_sop_err,4,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_min_pkt_size_sop_err,5,True,,OTHER,,,,SW_ACTION_NONE
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_non_sop_wsize_err,6,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_sop_wsize_err,7,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_start_packing_err,8,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_ts_cmd_err,9,False,,OTHER,,,,SW_ACTION_SOFT_RESET
slice[].ifg[].ifgb,tx_prot_interrupt_reg,tx_filter0_hit,10,False,,OTHER,,,,SW_ACTION_NONE
